Date,Time,Alt(m),VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat%(%),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-08-08,13:31:38.200,43.4,-0.9,-84,-81,100,8,1,8,10,-80,100,10,11.9,0.0,0,0,385,-869,-1024,-50,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1617,1726,1519,1511,2012,1521,1512,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:38.700,42.9,-0.6,-78,-83,100,10,0,8,10,-74,100,10,11.9,0.0,0,0,379,-924,-1024,-47,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1616,1753,1519,1512,2012,1521,1513,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:39.200,43.3,0.7,-80,-83,100,11,0,8,10,-77,100,12,11.9,0.0,0,0,396,-902,-1024,-50,8,-1024,-4,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1621,1742,1519,1511,2012,1521,1512,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:39.700,45.1,3.1,-81,-83,100,9,0,8,10,-95,92,2,11.9,0.0,0,0,196,-796,-1024,-157,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1564,1692,1492,1495,2012,1489,1494,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:40.200,45.5,0.8,-69,-84,97,10,0,8,10,-70,92,11,11.9,0.0,0,0,176,-865,-1024,-371,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1558,1724,1441,1463,2012,1425,1456,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:40.700,44.4,-1.8,-84,-88,99,9,0,8,10,-79,100,11,11.9,0.0,0,0,296,-908,-1024,-256,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1592,1745,1468,1480,2012,1459,1476,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:41.200,44.1,-0.3,-84,-76,99,7,1,8,10,-84,96,9,11.9,0.0,0,0,313,-859,-1024,-37,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1596,1721,1522,1513,2012,1524,1514,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:41.700,45.9,3.6,-92,-78,99,10,1,8,10,-74,100,11,11.9,0.0,0,0,326,-856,-1024,-17,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1600,1720,1527,1517,2012,1530,1518,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:42.200,47.2,3.2,-70,-79,99,11,0,8,10,-67,96,10,11.9,0.0,0,0,318,-859,-1024,-13,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1598,1721,1528,1517,2012,1532,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:42.700,48.5,1.9,-73,-79,99,11,0,8,10,-71,100,10,11.9,0.0,0,0,312,-882,-1024,-113,8,-1024,-3,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1596,1732,1502,1501,2012,1502,1501,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:43.200,47.5,-1.9,-79,-81,100,11,0,8,10,-77,100,10,11.9,0.0,0,0,309,-911,-1024,-78,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1595,1747,1511,1507,2012,1512,1507,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:43.700,45.8,-2.5,-81,-85,100,6,0,8,10,-72,100,10,11.9,0.0,0,0,342,-862,-1024,-304,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1605,1722,1457,1473,2012,1445,1468,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:44.200,45.2,-1.1,-80,-85,100,10,0,8,10,-76,100,10,11.9,0.0,0,0,340,-762,-1024,-303,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1604,1677,1457,1473,2012,1445,1468,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:44.700,46.4,1.8,-83,-85,100,8,0,8,10,-81,100,9,11.9,0.0,0,0,376,-743,-1024,-7,8,-1024,-3,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1615,1669,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:45.200,50.5,6.3,-89,-81,98,8,1,8,10,-74,100,11,11.9,0.0,0,0,230,-283,-1024,337,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1573,1505,1622,1574,2012,1636,1580,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:45.700,52.3,3.8,-89,-82,100,9,1,8,10,-77,100,10,11.9,0.0,0,0,294,-602,-1024,-4,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1591,1613,1531,1519,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:46.200,52.0,0.0,-89,-81,100,10,1,8,10,-77,100,10,11.9,0.0,0,0,299,-803,-1024,-4,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1593,1695,1531,1519,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:46.700,50.0,-3.4,-89,-84,100,11,1,8,50,-77,100,11,11.9,0.0,0,0,42,-963,-1024,-308,9,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1523,1774,1456,1472,2012,1443,1467,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:47.200,48.0,-3.5,-81,-86,100,11,0,8,10,-73,100,11,11.9,0.0,0,0,127,-488,-1024,217,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1545,1571,1590,1555,2012,1600,1559,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:47.700,48.7,0.0,-81,-81,97,6,1,8,10,-82,96,9,11.9,0.0,0,0,422,-361,-1024,329,8,-1024,-3,-561,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1629,1529,1620,1573,2012,1633,1578,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:48.200,50.5,3.3,-80,-85,100,9,0,8,10,-80,100,10,11.9,0.0,0,0,256,-404,-1024,93,8,-1024,-3,-561,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1580,1543,1557,1535,2012,1563,1537,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:48.700,52.7,3.9,-85,-85,100,6,1,8,25,-82,100,11,11.9,0.0,0,0,225,-600,-1024,-85,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1572,1611,1509,1505,2012,1510,1506,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:49.200,53.9,2.3,-78,-86,99,11,0,8,10,-70,100,8,11.9,0.0,0,0,334,-615,-1024,-204,8,-1024,-4,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1602,1617,1480,1488,2012,1475,1485,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:49.700,53.5,0.1,-80,-85,99,10,0,8,10,-75,96,10,11.9,0.0,0,0,343,-778,-1024,-9,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1605,1684,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:50.200,53.0,-0.7,-80,-85,100,9,0,8,10,-85,100,9,11.9,0.0,0,0,267,-636,-1024,-5,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1584,1625,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:50.700,53.1,0.0,-84,-78,100,3,1,8,50,-70,100,10,11.9,0.0,0,0,264,-502,-1024,-4,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1582,1576,1531,1519,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:31:51.200,53.8,1.7,-84,-78,100,9,1,8,10,-78,100,11,11.9,0.0,0,0,266,-511,-1024,10,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1583,1579,1535,1521,2012,1538,1523,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:51.700,54.4,1.3,-74,-83,100,9,0,8,10,-72,100,10,11.9,0.0,0,0,285,-614,-1024,-4,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1588,1617,1531,1519,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:52.200,55.0,1.1,-76,-83,100,10,0,8,10,-71,100,11,11.9,0.0,0,0,279,-735,-1024,-8,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1587,1665,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:52.700,55.0,-0.1,-78,-83,100,10,0,8,10,-79,100,11,11.9,0.0,0,0,292,-775,-1024,-83,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1591,1682,1510,1506,2012,1511,1506,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:53.200,54.4,-1.4,-80,-82,100,10,0,8,10,-75,100,10,11.8,0.0,0,0,324,-741,-1024,-40,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1600,1668,1521,1513,2012,1524,1514,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:53.700,54.4,-0.1,-78,-82,100,11,0,8,10,-76,100,10,11.8,0.0,0,0,329,-640,-1024,-45,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1601,1627,1520,1512,2012,1522,1513,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:54.200,54.9,0.9,-79,-82,100,10,0,8,10,-78,100,10,11.9,0.0,0,0,328,-659,-1024,-18,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1601,1634,1527,1516,2012,1530,1518,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:54.700,56.0,2.1,-84,-84,98,6,1,8,10,-79,100,10,11.9,0.0,0,0,320,-679,-1024,-11,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1599,1642,1529,1517,2012,1532,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:55.200,56.4,1.0,-84,-80,100,9,1,8,10,-74,92,10,11.9,0.0,0,0,299,-668,-1024,-12,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1593,1637,1529,1517,2012,1532,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:55.700,57.5,1.4,-84,-84,100,9,1,8,25,-87,100,9,11.9,0.0,0,0,281,-695,-1024,-22,8,-1024,-3,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1587,1649,1526,1516,2012,1529,1517,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:56.200,57.3,-0.1,-78,-86,100,10,0,8,10,-72,100,12,11.9,0.0,0,0,286,-717,-1024,-50,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1589,1658,1519,1511,2012,1521,1512,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:56.700,56.9,-1.0,-78,-86,100,8,0,8,10,-76,100,10,11.9,0.0,0,0,295,-702,-1024,-44,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1591,1651,1520,1512,2012,1522,1513,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:57.200,55.6,-2.4,-83,-81,100,5,1,8,10,-84,96,10,11.9,0.0,0,0,284,-712,-1024,-42,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1588,1656,1521,1513,2012,1523,1514,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:57.700,56.6,1.3,-83,-83,100,8,1,8,10,-80,100,9,11.9,0.0,0,0,292,-700,-1024,-41,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1591,1651,1521,1513,2012,1523,1514,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:58.200,57.6,2.1,-83,-84,100,8,1,8,10,-78,100,10,11.9,0.0,0,0,290,-700,-1024,-31,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1590,1651,1523,1514,2012,1526,1515,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:58.700,59.7,3.5,-83,-84,100,9,1,8,10,-79,100,10,11.9,0.0,0,0,310,-714,-1024,-28,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1596,1656,1524,1515,2012,1527,1516,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:59.200,60.3,1.7,-83,-82,100,8,1,8,10,-77,92,10,11.9,0.0,0,0,326,-712,-1024,-23,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1600,1656,1526,1516,2012,1529,1517,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:31:59.700,60.0,-0.6,-83,-81,100,10,1,8,10,-83,100,9,11.9,0.0,0,0,331,-739,-1024,-9,8,-1024,-3,-561,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1602,1667,1530,1518,2012,1533,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:00.200,58.9,-1.9,-83,-84,100,10,1,8,10,-79,100,10,11.9,0.0,0,0,328,-733,-1024,-7,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1601,1665,1530,1518,2012,1533,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:00.700,57.5,-2.7,-83,-82,100,9,1,8,10,-79,100,6,11.9,0.0,0,0,354,-791,-1024,81,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1608,1690,1554,1533,2012,1560,1535,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:01.200,58.2,0.6,-83,-86,100,8,0,8,10,-81,100,9,11.9,0.0,0,0,373,-716,-1024,69,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1614,1658,1550,1531,2012,1556,1533,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:01.700,59.5,0.1,-82,-86,100,9,0,8,50,-79,100,9,11.9,0.0,0,0,375,-671,-1024,118,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1615,1639,1563,1538,2012,1570,1541,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:02.200,60.3,0.9,-84,-81,99,8,1,8,10,-82,92,8,11.9,0.0,0,0,420,-676,-1024,106,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1628,1641,1560,1537,2012,1567,1539,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:02.700,59.4,-1.2,-82,-82,100,8,0,8,10,-78,100,11,11.9,0.0,0,0,419,-707,-1024,117,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1628,1654,1563,1538,2012,1570,1541,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:03.200,58.1,-2.8,-84,-82,99,7,0,8,100,-79,100,10,11.9,0.0,0,0,436,-720,-1024,107,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1633,1659,1561,1537,2012,1567,1540,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:03.700,56.9,-2.1,-83,-87,99,9,1,8,25,-84,100,10,11.9,0.0,0,0,468,-717,-1024,152,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1643,1658,1572,1544,2012,1580,1547,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:04.200,56.5,-0.3,-93,-84,98,8,1,8,25,-86,100,9,11.9,0.0,0,0,483,-632,-1024,251,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1648,1623,1599,1560,2012,1610,1565,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:04.700,58.1,2.6,-84,-86,100,10,0,8,10,-79,100,10,11.9,0.0,0,0,487,-647,-1024,87,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1649,1629,1555,1534,2012,1561,1536,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:05.200,59.4,2.1,-83,-86,100,7,0,8,250,-82,100,10,11.9,0.0,0,0,426,-768,-1024,-54,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1630,1680,1517,1510,2012,1519,1511,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:05.700,58.8,-0.1,-90,-85,99,8,1,8,50,-89,100,8,11.9,0.0,0,0,377,-792,-1024,-17,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1615,1685,1527,1517,2012,1530,1518,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:06.200,57.2,-2.6,-85,-86,100,7,0,8,25,-86,92,8,11.9,0.0,0,0,314,-797,-1024,-73,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1597,1692,1512,1507,2012,1514,1508,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:06.700,56.5,-1.4,-86,-86,100,9,0,8,10,-75,100,0,11.9,0.0,0,0,310,-876,-1024,-75,8,-1024,-3,-560,-659,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1596,1729,1512,1507,2012,1513,1508,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.4
2026-08-08,13:32:07.200,57.7,1.3,-83,-95,98,4,0,8,50,-90,100,7,11.9,0.0,0,0,328,-921,-1024,-164,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1601,1752,1490,1494,2012,1487,1492,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:32:07.700,60.1,4.9,-84,-93,100,5,0,8,25,-85,100,5,11.9,0.0,0,0,330,-843,-1024,-12,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1601,1714,1529,1517,2012,1532,1519,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:32:08.200,61.6,2.7,-85,-93,100,2,0,8,50,-91,88,6,11.9,0.0,0,0,350,-823,-1024,-5,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1607,1704,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:32:08.700,61.3,-0.2,-85,-91,98,7,0,8,25,-87,100,8,11.9,0.0,0,0,357,-825,-1024,-6,8,-1024,-4,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1609,1705,1530,1518,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
2026-08-08,13:32:09.200,59.8,-2.7,-85,-85,98,9,0,8,25,-82,100,10,11.9,0.0,0,0,352,-897,-1024,-4,8,-1024,-3,-560,-660,-1,0,-1,-1,-1,1,0,-1,0x0000000000000000,1608,1740,1531,1519,2012,1534,1520,1260,1701,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.3
